row_id,order_priority,discount,unitprice,shipping_cost,customer_id,customer_first_name,customer_last_name,customer_segment,product_category,product_subcategory,product_container,product_name,product_base_margin,order_date,ship_date,profit,quantity_ordered_new,sales,order_id,region,district
25152,High,0.03,65.99,5.92,2459,Dorothy,Gonzalez,Home Office,Technology,Telephones And Communication,Small Box,252,0.55,2011-07-29,2011-07-30,568.6704,14,824.16,91287,Central,Putrajaya
23062,Low,0.08,2.88,0.7,2459,Dorothy,Gonzalez,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 340,0.56,2011-09-17,2011-09-22,5.72,15,40.07,91288,Central,Putrajaya
23063,Low,0.09,64.65,35.0,2459,Dorothy,Gonzalez,Home Office,Office Supplies,Storage & Organization,Large Box,Space Solutions Commercial Steel Shelving,0.8,2011-09-17,2011-09-22,-503.8,7,432.27,91288,Central,Putrajaya
22322,High,0.07,9.93,1.09,2459,Dorothy,Gonzalez,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,Peel-Off® China Markers,0.43,2013-07-03,2013-07-06,88.0647,13,127.63,91289,Central,Putrajaya
4321,High,0.03,6.48,8.73,2460,Lucille,Gibbons,Home Office,Office Supplies,Paper,Small Box,Xerox 227,0.37,2010-07-03,2010-07-05,-35.04,8,63.78,30785,East,Putrajaya
4322,High,0.07,9.93,1.09,2460,Lucille,Gibbons,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,Peel-Off® China Markers,0.43,2010-07-03,2010-07-06,149.53,46,451.61,30785,East,Putrajaya
7152,High,0.03,65.99,5.92,2460,Lucille,Gibbons,Home Office,Technology,Telephones And Communication,Small Box,252,0.55,2011-07-29,2011-07-30,846.945,56,3296.63,51041,East,Putrajaya
5063,Low,0.09,64.65,35.0,2460,Lucille,Gibbons,Home Office,Office Supplies,Storage & Organization,Large Box,Space Solutions Commercial Steel Shelving,0.8,2011-09-17,2011-09-22,-503.8,27,1667.34,36099,East,Sabak Bernam
5062,Low,0.08,2.88,0.7,2460,Lucille,Gibbons,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 340,0.56,2013-09-17,2013-09-22,5.72,67,178.99,36099,East,Sabak Bernam
3190,Medium,0.05,12.88,4.59,2460,Lucille,Gibbons,Home Office,Office Supplies,"Scissors, Rulers And Trimmers",Wrap Bag,Martin-Yale Premier Letter Opener,0.82,2013-11-23,2013-11-25,-29.9,14,197.65,22885,East,Sabak Bernam
19109,Medium,0.04,35.44,5.09,2462,Ray,Cook,Corporate,Office Supplies,Paper,Small Box,Xerox 1932,0.38,2012-02-26,2012-02-27,610.116,3,110.6,88715,South,Sandakan
18697,Critical,0.02,89.99,42.0,2462,Ray,Cook,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,"Global Leather Task Chair, Black",0.66,2012-06-11,2012-06-13,893.88,3,290.9,88717,South,Sandakan
18698,Critical,0.06,9.31,3.98,2462,Ray,Cook,Consumer,Office Supplies,"Scissors, Rulers And Trimmers",Small Pack,Acme® Forged Steel Scissors With Black Enamel Handles,0.56,2012-06-11,2012-06-14,182.52,11,100.84,88717,South,Sandakan
22169,High,0.1,9.78,1.39,2463,Jane,Howell,Corporate,Office Supplies,Envelopes,Small Box,"Staples #10 Laser & Inkjet Envelopes, 4 1/8"" X 9 1/2"", 100/Box",0.39,2012-04-23,2012-04-24,-62.804,7,65.1,88716,South,Sandakan
24404,Low,0.03,175.99,8.99,2463,Jane,Howell,Consumer,Technology,Telephones And Communication,Small Box,2180,0.57,2012-12-26,2012-12-31,13.32,2,298.91,88718,South,Sandakan
24601,Low,0.09,306.14,26.53,2463,Jane,Howell,Consumer,Technology,Office Machines,Jumbo Drum,Okidata Ml184 Turbo Dot Matrix Printers,0.56,2013-07-16,2013-07-18,-177.24,11,3196.77,88719,South,Seberang Perai Selatan
24602,Low,0.05,4.98,5.49,2463,Jane,Howell,Consumer,Office Supplies,Paper,Small Box,Xerox 1952,0.38,2013-07-16,2013-07-25,-8.288,9,47.04,88719,South,Seberang Perai Selatan
21678,Not Specified,0.05,15.67,1.39,2463,Jane,Howell,Corporate,Office Supplies,Envelopes,Small Box,"#10 White Business Envelopes,4 1/8 X 9 1/2",0.38,2013-07-29,2013-07-31,5.508,2,30.96,88720,South,Seberang Perai Selatan
21679,Not Specified,0.09,5.98,5.14,2463,Jane,Howell,Corporate,Office Supplies,Paper,Small Box,Xerox 1974,0.36,2013-07-29,2013-07-30,10.62,7,41.51,88720,South,Sepang
25859,High,0.09,1.74,4.08,2464,Joe,George,Consumer,Furniture,Office Furnishings,Small Pack,"Eldon Regeneration Recycled Desk Accessories, Smoke",0.53,2010-05-11,2010-05-13,608.262,4,10.41,88713,South,Sepang
25860,High,0.08,227.55,32.48,2464,Joe,George,Consumer,Furniture,Tables,Jumbo Box,Hon Rectangular Conference Tables,0.68,2010-05-11,2010-05-11,-570.1696,16,2849.64,88713,South,Sepang
25807,Not Specified,0.05,6.28,5.36,2464,Joe,George,Consumer,Office Supplies,Binders And Binder Accessories,Small Box,Gbc Standard Plastic Binding Systems' Combs,0.4,2010-07-20,2010-07-23,1.278,6,38.04,88714,South,Sepang
25808,Not Specified,0.04,3.08,0.99,2464,Joe,George,Consumer,Office Supplies,Labels,Small Box,Avery 481,0.37,2010-07-20,2010-07-21,424.29,14,42.53,88714,South,Sepang
22580,Medium,0.04,2.08,1.49,2466,Gilbert,Godfrey,Corporate,Office Supplies,Binders And Binder Accessories,Small Box,Economy Binders,0.36,2010-08-27,2010-08-29,-3.71956,7,14.77,88136,Central,Sepang
22582,Medium,0.02,53.98,5.5,2466,Gilbert,Godfrey,Corporate,Technology,Computer Peripherals,Small Box,Nu-Form 106-Key Ergonomic Keyboard W/ Touchpad,0.62,2010-08-27,2010-08-28,101.972,8,438.33,88136,Central,Sepang
22583,Medium,0.05,4.98,5.02,2466,Gilbert,Godfrey,Corporate,Office Supplies,Paper,Small Box,Xerox 1989,0.38,2010-08-27,2010-08-27,-16.6348,7,38.11,88136,Central,Sepang
22143,Not Specified,0.07,119.99,56.14,2466,Gilbert,Godfrey,Home Office,Technology,Office Machines,Jumbo Box,Hewlett-Packard 2600Dn Business Color Inkjet Printer,0.39,2011-05-02,2011-05-03,251.58,16,1549.36,88138,Central,Sepang
22620,Critical,0.0,3.75,0.5,2466,Gilbert,Godfrey,Corporate,Office Supplies,Labels,Small Box,Avery 496,0.37,2012-01-10,2012-01-11,10.557,4,15.3,88141,Central,Sepang
22581,Medium,0.0,180.98,30.0,2466,Gilbert,Godfrey,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,Office Star - Ergonomic Mid Back Chair With 2-Way Adjustable Arms,0.69,2013-08-27,2013-08-28,366.86128,10,1861.78,88149,Central,Sepang
18479,High,0.05,4.91,0.5,2467,Ted,Bell,Corporate,Office Supplies,Labels,Small Box,Avery 508,0.36,2011-05-20,2011-05-21,-31.472,11,54.39,88139,South,Sepang
19766,Critical,0.09,58.1,1.49,2468,Rhonda,Stein,Home Office,Office Supplies,Binders And Binder Accessories,Small Box,Avery Arch Ring Binders,0.38,2010-04-27,2010-04-29,765.75,3,169.46,88135,South,Sepang
18684,Critical,0.04,65.99,8.99,2468,Rhonda,Stein,Corporate,Technology,Telephones And Communication,Small Box,I270,0.55,2010-09-13,2010-09-14,-335.041,13,724.57,88137,South,Sepang
19082,Low,0.01,55.29,5.08,2468,Rhonda,Stein,Corporate,Office Supplies,Storage & Organization,Small Box,Recycled Steel Personal File For Standard File Folders,0.59,2013-03-23,2013-03-30,-137.62,13,727.13,88144,South,Sepang
19767,Critical,0.01,39.98,7.12,2468,Rhonda,Stein,Home Office,Technology,Computer Peripherals,Small Box,"Ibm Active Response Keyboard, Black",0.67,2013-04-27,2013-04-29,280.914,4,163.52,88145,South,Shah Alam
20460,Not Specified,0.0,20.97,6.5,2468,Rhonda,Stein,Corporate,Technology,Computer Peripherals,Small Box,Microsoft Internet Keyboard,0.78,2013-05-07,2013-05-08,2.49,1,28.73,88146,South,Shah Alam
20461,Not Specified,0.08,2.1,0.7,2468,Rhonda,Stein,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,"Sanford Earthwrite® Recycled Pencils, Medium Soft, #2",0.57,2013-05-07,2013-05-09,2476.674,10,21.9,88146,South,Sri Aman
19516,Not Specified,0.1,50.98,22.24,2468,Rhonda,Stein,Corporate,Furniture,Office Furnishings,Large Box,"Dana Fluorescent Magnifying Lamp, White, 36""",0.55,2013-11-06,2013-11-06,-23.688,13,629.04,88150,South,Tampin
26192,High,0.06,20.28,14.39,2469,Herbert,Reddy,Home Office,Furniture,Office Furnishings,Small Box,"Career Cubicle Clock, 8 1/4"", Black",0.47,2011-08-29,2011-08-30,263.556,18,356.58,88140,South,Tampin
25770,Low,0.03,128.24,12.65,2469,Herbert,Reddy,Home Office,Furniture,Chairs & Chairmats,Medium Box,Safco Folding Chair Trolley,,2012-03-15,2012-03-17,3.33,14,1779.87,88142,South,Tampin
25771,Low,0.09,4.28,0.94,2469,Herbert,Reddy,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 336,0.56,2012-03-15,2012-03-22,1008.1368,13,53.42,88142,South,Tampin
23642,Low,0.1,34.99,7.73,2469,Herbert,Reddy,Home Office,Office Supplies,Pens & Art Supplies,Small Box,Hunt Boston® Vacuum Mount Ks Pencil Sharpener,0.59,2013-05-10,2013-05-12,-297.5742,7,229.4,88147,South,Tawau
24077,Medium,0.01,105.29,10.12,2469,Herbert,Reddy,Corporate,Furniture,Office Furnishings,Large Box,Eldon Antistatic Chair Mats For Low To Medium Pile Carpets,0.79,2013-06-14,2013-06-16,-36.344,18,2030.25,88148,South,Tawau
24078,Medium,0.05,31.76,45.51,2469,Herbert,Reddy,Corporate,Furniture,Tables,Jumbo Box,Hon Ilevel™ Computer Training Table,0.65,2013-06-14,2013-06-14,13.176,5,174.35,88148,South,Tawau
26287,Critical,0.0,4.13,6.89,2470,Marjorie,Maxwell,Home Office,Office Supplies,Labels,Small Box,"Avery 05222 Permanent Self-Adhesive File Folder Labels For Typewriters, On Rolls, White, 250/Roll",0.39,2012-10-31,2012-11-02,-6.23,5,24.81,88143,South,Tawau
26288,Critical,0.05,16.74,7.04,2470,Marjorie,Maxwell,Home Office,Office Supplies,Storage & Organization,Small Box,Rogers® Profile Extra Capacity Storage Tub,0.81,2012-10-31,2012-11-02,-70.2926,17,289.99,88143,South,Tawau
26057,Low,0.1,4.91,0.5,2472,Ricky,Sanders,Home Office,Office Supplies,Labels,Small Box,Avery 493,0.36,2010-02-21,2010-02-21,35.2797,10,51.13,86514,Central,Tawau
24451,Critical,0.08,7.64,5.83,2472,Ricky,Sanders,Home Office,Office Supplies,Paper,Wrap Bag,"Rediform Wirebound ""Phone Memo"" Message Book, 11 X 5-3/4",0.36,2011-09-21,2011-09-23,-30.92,9,69.82,86515,Central,Tawau
18127,Medium,0.01,4.28,6.18,2472,Ricky,Sanders,Home Office,Office Supplies,Paper,Small Box,Xerox 1980,0.4,2011-11-23,2011-11-24,33.37,38,166.23,86516,Central,Tawau
18128,Medium,0.04,3.95,2.0,2472,Ricky,Sanders,Home Office,Office Supplies,Rubber Bands,Wrap Bag,Advantus Map Pennant Flags And Round Head Tacks,0.53,2011-11-23,2011-11-24,2.866,27,105.1,86516,Central,Tawau
18160,Medium,0.03,39.89,3.04,2472,Ricky,Sanders,Home Office,Furniture,Office Furnishings,Wrap Bag,Ultra Commercial Grade Dual Valve Door Closer,0.53,2012-05-30,2012-05-31,490.1829,18,710.41,86517,Central,Tawau
24450,Critical,0.06,39.24,1.99,2472,Ricky,Sanders,Home Office,Technology,Computer Peripherals,Small Pack,Verbatim Dvd-R 4.7Gb Authoring Disc,0.51,2013-09-21,2013-09-23,175.8564,11,417.91,86519,Central,Tawau
26058,Low,0.09,259.71,66.67,2473,Monica,Jensen,Home Office,Furniture,Tables,Jumbo Box,"Bevis Round Bullnose 29"" High Table Top",0.61,2013-02-21,2013-02-26,-202.581,3,755.55,86518,Central,Tawau
24304,High,0.07,55.98,5.15,2475,James,Craft,Small Business,Office Supplies,Paper,Small Box,Xerox 1934,0.36,2011-08-30,2011-08-31,86.796,15,843.39,91529,South,Tawau
24305,High,0.03,7.99,5.03,2475,James,Craft,Small Business,Technology,Telephones And Communication,Medium Box,Bell Sonecor Jb700 Caller Id,0.6,2011-08-30,2011-08-31,-140.65464,8,56.82,91529,South,Alor Setar
22887,High,0.1,6.48,6.22,2475,James,Craft,Small Business,Office Supplies,Paper,Small Box,Xerox 1894,0.37,2013-05-28,2013-05-30,7.566,13,81.45,91530,South,Alor Setar
22880,Medium,0.06,1500.97,29.7,2475,James,Craft,Small Business,Technology,Office Machines,Jumbo Drum,Epson Dfx5000+ Dot Matrix Printer,0.57,2013-12-09,2013-12-11,17.256,2,3047.57,91533,South,Bagan Datuk
22881,Medium,0.06,80.97,30.06,2475,James,Craft,Small Business,Technology,Office Machines,Jumbo Box,Hewlett-Packard Deskjet 940 Refurbished Color Inkjet Printer,0.4,2013-12-09,2013-12-12,-45.682,23,1888.14,91533,South,Bagan Datuk
22882,Medium,0.09,65.99,8.99,2475,James,Craft,Small Business,Technology,Telephones And Communication,Small Box,5180,0.56,2013-12-09,2013-12-11,-51.856,15,769.6,91533,South,Dungun
24306,High,0.03,5.28,8.16,2476,Kathryn,Cho,Small Business,Office Supplies,Paper,Small Box,Xerox 1963,0.4,2013-08-30,2013-08-31,-326.1874,23,125.5,91531,South,Gombak
25123,Medium,0.1,205.99,8.99,2476,Kathryn,Cho,Small Business,Technology,Telephones And Communication,Small Box,Timeportp7382,0.56,2013-10-06,2013-10-08,-187.18,18,2921.58,91532,South,Gombak
20533,Low,0.09,7.28,5.47,2478,Betsy,Owens,Corporate,Office Supplies,Paper,Small Box,Southworth Structures Collection™,0.35,2013-09-30,2013-10-02,-510.8227124,11,78.66,91007,South,Gombak
22364,Low,0.0,2.61,0.5,2479,Julie,Lang,Corporate,Office Supplies,Labels,Small Box,Avery 494,0.39,2013-02-16,2013-02-16,-58.24,9,24.79,91003,South,Gombak
22365,Low,0.03,25.13,9.87,2479,Julie,Lang,Corporate,Furniture,Office Furnishings,Small Box,"Eldon® Executive Woodline Ii Desk Accessories, Mahogany",0.58,2013-02-16,2013-02-21,-683.6368,2,53.52,91003,South,Gombak
22366,Low,0.01,5.68,3.6,2479,Julie,Lang,Corporate,Office Supplies,"Scissors, Rulers And Trimmers",Small Pack,Acme® Preferred Stainless Steel Scissors,0.56,2013-02-16,2013-02-18,23.6538,11,63.35,91003,South,Gua Musang
21548,High,0.0,205.99,5.0,2479,Julie,Lang,Corporate,Technology,Telephones And Communication,Small Box,Phone 918,0.59,2013-02-24,2013-02-26,-76.874,11,1964.53,91004,South,Hilir Perak
22873,Not Specified,0.05,808.49,55.3,2480,Rhonda,Tuttle,Corporate,Technology,Office Machines,Jumbo Drum,"Hewlett-Packard Business Color Inkjet 3000 [N, Dtn] Series Printers",0.4,2012-07-06,2012-07-08,56.016,13,9984.85,91002,South,Hilir Perak
22367,Low,0.0,125.99,5.63,2480,Rhonda,Tuttle,Corporate,Technology,Telephones And Communication,Small Box,8290,0.6,2013-02-16,2013-02-23,-261.422,11,1201.57,91003,South,Hilir Perak
24143,High,0.03,6.48,5.94,2480,Rhonda,Tuttle,Corporate,Office Supplies,Paper,Small Box,"Eureka Recycled Copy Paper 8 1/2"" X 11"", Ream",0.37,2013-05-10,2013-05-11,485.8413,7,48.53,91005,South,Hulu Selangor
24144,High,0.05,4.98,4.7,2480,Rhonda,Tuttle,Corporate,Office Supplies,Paper,Small Box,Staples Copy Paper (20Lb. And 84 Bright),0.38,2013-05-10,2013-05-12,-50.05,5,25.57,91005,South,Hulu Selangor
24145,High,0.1,55.99,5.0,2480,Rhonda,Tuttle,Corporate,Technology,Telephones And Communication,Small Pack,Accessory36,0.83,2013-05-10,2013-05-13,-170.968,12,551.35,91005,South,Jasin
24584,Critical,0.07,5.18,5.74,2481,Kelly,Sawyer,Corporate,Office Supplies,Binders And Binder Accessories,Small Box,Wilson Jones Impact Binders,0.36,2010-10-06,2010-10-08,-188.034,14,79.61,91000,South,Jasin
24792,Not Specified,0.1,5.98,5.46,2481,Kelly,Sawyer,Corporate,Office Supplies,Paper,Small Box,Xerox 1983,0.36,2011-10-29,2011-10-30,80.838,20,113.3,91001,South,Jelebu
24441,High,0.05,16.91,6.25,2481,Kelly,Sawyer,Corporate,Office Supplies,Storage & Organization,Small Box,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",0.58,2013-07-10,2013-07-12,-204.918,17,291.95,91006,South,Kampar
18787,Medium,0.02,11.5,7.19,2483,Bryan,Weinstein,Corporate,Office Supplies,Binders And Binder Accessories,Small Box,Ibico Covers For Plastic Or Wire Binding Elements,0.4,2013-08-15,2013-08-17,15.264,9,105.24,89002,South,Kampar
18788,Medium,0.09,5.77,5.92,2483,Bryan,Weinstein,Corporate,Furniture,Office Furnishings,Medium Box,Dax Cubicle Frames - 8X10,0.55,2013-08-15,2013-08-17,-201.88,25,140.79,89002,South,Kampar
24568,Medium,0.05,6.48,7.91,2484,Rhonda,Bryant,Corporate,Office Supplies,Paper,Small Box,Xerox 216,0.37,2010-09-13,2010-09-14,322.122,16,109.99,88998,South,Kampar
24569,Medium,0.03,111.03,8.64,2484,Rhonda,Bryant,Corporate,Office Supplies,Storage & Organization,Small Box,Fellowes Recycled Storage Drawers,0.78,2010-09-13,2010-09-14,366.54,8,900.12,88998,South,Kerian
23500,Not Specified,0.0,122.99,70.2,2484,Rhonda,Bryant,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,"Global High-Back Leather Tilter, Burgundy",0.74,2012-04-28,2012-04-30,-402.668,8,1023.65,88999,South,Kerian
23772,Critical,0.0,6.84,8.37,2484,Rhonda,Bryant,Corporate,Office Supplies,"Scissors, Rulers And Trimmers",Small Pack,"Acme Design Line 8"" Stainless Steel Bent Scissors W/Champagne Handles, 3-1/8"" Cut",0.58,2012-05-23,2012-05-26,2558.892,16,120.45,89000,South,Kerian
20141,Not Specified,0.02,161.55,19.99,2484,Rhonda,Bryant,Corporate,Office Supplies,Storage & Organization,Small Box,Fellowes Super Stor/Drawer® Files,0.66,2013-08-07,2013-08-09,936.492,19,3108.3,89001,South,Kerian
24567,Medium,0.03,7.38,11.51,2484,Rhonda,Bryant,Corporate,Office Supplies,Binders And Binder Accessories,Small Box,Gbc Plastic Binding Combs,0.36,2013-09-13,2013-09-14,756.864,9,75.67,89003,South,Kluang
22028,High,0.02,71.37,69.0,2486,Jack,Horn,Small Business,Furniture,Tables,Large Box,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",0.68,2010-02-06,2010-02-07,-439.908,4,237.62,91414,South,Kluang
22029,High,0.03,205.99,8.99,2486,Jack,Horn,Small Business,Technology,Telephones And Communication,Small Box,Startac 8000,0.6,2010-02-06,2010-02-08,1087.716,1,176.42,91414,South,Kluang
23495,Low,0.0,180.98,30.0,2486,Jack,Horn,Small Business,Furniture,Chairs & Chairmats,Jumbo Drum,Office Star - Ergonomic Mid Back Chair With 2-Way Adjustable Arms,0.69,2010-08-03,2010-08-05,9.204,11,2084.16,91416,South,Kota Kinabalu
23983,Not Specified,0.04,3.08,0.99,2487,Michelle,Bryant,Small Business,Office Supplies,Labels,Small Box,Avery 481,0.37,2010-06-20,2010-06-21,257.0832,14,43.41,91415,South,Kota Kinabalu
23984,Not Specified,0.1,2.78,1.25,2487,Michelle,Bryant,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 318,0.59,2010-06-20,2010-06-21,0.7854,18,46.42,91415,South,Kota Samarahan
24476,Not Specified,0.02,136.98,24.49,2487,Michelle,Bryant,Small Business,Furniture,Office Furnishings,Large Box,"3M Polarizing Task Lamp With Clamp Arm, Light Gray",0.59,2010-12-02,2010-12-03,88.56,8,1140.95,91417,South,Kota Samarahan
25130,Medium,0.03,7.38,11.51,2487,Michelle,Bryant,Small Business,Office Supplies,Binders And Binder Accessories,Small Box,Gbc Plastic Binding Combs,0.36,2012-06-12,2012-06-13,0.456,10,78.53,91418,South,Kota Samarahan
26131,Critical,0.01,25.98,14.36,2487,Michelle,Bryant,Small Business,Furniture,Chairs & Chairmats,Jumbo Drum,"Global Stack Chair Without Arms, Black",0.6,2013-03-28,2013-03-29,32.946,2,57.26,91419,South,Kota Tinggi
25794,Critical,0.08,218.75,69.64,2487,Michelle,Bryant,Small Business,Furniture,Tables,Jumbo Box,Boxoffice By Design Rectangular And Half-Moon Meeting Room Tables,0.77,2013-08-27,2013-08-29,-1961.63968,16,2810.83,91420,South,Kota Tinggi
20065,High,0.08,4.91,0.5,2488,Gordon,Walker,Consumer,Office Supplies,Labels,Small Box,Avery 493,0.36,2010-10-09,2010-10-09,12.726,9,42.69,86887,South,Kota Tinggi
20066,High,0.02,28.15,6.17,2488,Gordon,Walker,Consumer,Office Supplies,Pens & Art Supplies,Small Pack,"Boston Model 1800 Electric Pencil Sharpener, Gray",0.55,2010-10-09,2010-10-10,160.8066,11,327.41,86887,South,Kota Tinggi
20602,High,0.01,2036.48,14.7,2489,Craig,Liu,Consumer,Technology,Office Machines,Jumbo Drum,Lexmark 4227 Plus Dot Matrix Printer,0.55,2010-02-11,2010-02-13,-1596.7458,2,3786.84,86883,West,Kota Tinggi
21212,Medium,0.04,419.19,19.99,2489,Craig,Liu,Home Office,Office Supplies,Storage & Organization,Small Box,Smead Adjustable Mobile File Trolley With Lockable Top,0.58,2010-04-26,2010-04-27,1388.3559,5,2012.11,86885,West,Kota Tinggi
21338,Not Specified,0.07,65.99,8.8,2489,Craig,Liu,Home Office,Technology,Telephones And Communication,Small Box,6120,0.58,2010-07-12,2010-07-12,109.836,9,471.66,86886,West,Kuala Kangsar
21025,Not Specified,0.08,7.38,5.21,2489,Craig,Liu,Home Office,Furniture,Office Furnishings,Small Box,"Eldon® Expressions™ Wood Desk Accessories, Oak",0.56,2012-01-30,2012-01-31,1.4212,3,23.73,86891,West,Kuala Langat
21176,Not Specified,0.01,4.48,49.0,2489,Craig,Liu,Home Office,Office Supplies,Appliances,Large Box,Hoover Portapower™ Portable Vacuum,0.6,2012-12-10,2012-12-11,-446.695,10,70.19,86894,West,Kuala Langat
21177,Not Specified,0.02,130.98,30.0,2489,Craig,Liu,Home Office,Furniture,Chairs & Chairmats,Jumbo Drum,"Office Star - Contemporary Task Swivel Chair With 2-Way Adjustable Arms, Plum",0.78,2012-12-10,2012-12-12,-143.81,23,3026.67,86894,West,Kuala Langat
21178,Not Specified,0.09,15.98,6.5,2489,Craig,Liu,Home Office,Technology,Computer Peripherals,Small Box,Logitech Access Keyboard,0.48,2012-12-10,2012-12-12,-26.22,2,34.08,86894,West,Kuala Langat
24856,Critical,0.09,348.21,40.19,2490,Pauline,Finch,Home Office,Furniture,Tables,Jumbo Box,Bretford Cr4500 Series Slim Rectangular Table,0.62,2010-02-14,2010-02-16,-93.85,2,662.8,86884,West,Kuala Langat
21339,Not Specified,0.0,10.01,1.99,2490,Pauline,Finch,Home Office,Technology,Computer Peripherals,Small Pack,Tdk 4.7Gb Dvd-R,0.41,2010-07-12,2010-07-14,82.7034,11,119.86,86886,West,Kuala Langat
23804,Medium,0.09,107.53,5.81,2490,Pauline,Finch,Home Office,Furniture,Office Furnishings,Medium Box,"Tenex Contemporary Contur Chairmats For Low And Medium Pile Carpet, Computer, 39"" X 49""",0.65,2012-04-16,2012-04-18,750.1266,11,1087.14,86892,West,Kuala Langat
24780,Medium,0.08,130.98,54.74,2490,Pauline,Finch,Consumer,Furniture,Bookcases,Jumbo Box,"O'Sullivan Elevations Bookcase, Cherry Finish",0.69,2012-07-22,2012-07-24,-581.59,8,1058.65,86893,West,Kuala Langat
22669,Medium,0.05,22.38,15.1,2490,Pauline,Finch,Home Office,Office Supplies,Binders And Binder Accessories,Small Box,"Avery Flip-Chart Easel Binder, Black",0.38,2013-06-19,2013-06-21,-44.9696,7,163.63,86895,West,Kuala Langat
22670,Medium,0.1,60.98,30.0,2490,Pauline,Finch,Home Office,Furniture,Chairs & Chairmats,Jumbo Drum,Novimex Fabric Task Chair,0.7,2013-06-19,2013-06-20,-500.864,11,614.7,86895,West,Kuala Langat
22671,Medium,0.02,2.88,0.7,2490,Pauline,Finch,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 335,0.56,2013-06-19,2013-06-21,34.668,18,54.62,86895,West,Kuala Langat
21640,Critical,0.0,20.99,4.81,2490,Pauline,Finch,Consumer,Technology,Telephones And Communication,Medium Box,1726 Digital Answering Machine,0.58,2013-09-14,2013-09-16,-7.14472,9,173.98,86897,West,Kuala Langat
6856,Critical,0.09,348.21,40.19,2491,Sean,Boyer,Home Office,Furniture,Tables,Jumbo Box,Bretford Cr4500 Series Slim Rectangular Table,0.62,2010-02-14,2010-02-16,-93.85,8,2651.21,48836,West,Kuala Langat
1617,Low,0.06,4.28,0.94,2491,Sean,Boyer,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 336,0.56,2010-04-26,2010-04-28,0.37,9,38.96,11712,West,Kuala Langat
3212,Medium,0.04,419.19,19.99,2491,Sean,Boyer,Home Office,Office Supplies,Storage & Organization,Small Box,Smead Adjustable Mobile File Trolley With Lockable Top,0.58,2010-04-26,2010-04-27,1947.67,20,8048.45,23042,West,Kuala Selangor
3338,Not Specified,0.07,65.99,8.8,2491,Sean,Boyer,Home Office,Technology,Telephones And Communication,Small Box,6120,0.58,2010-07-12,2010-07-12,109.836,37,1939.03,23877,West,Kuala Terengganu
3339,Not Specified,0.0,10.01,1.99,2491,Sean,Boyer,Home Office,Technology,Computer Peripherals,Small Pack,Tdk 4.7Gb Dvd-R,0.41,2010-07-12,2010-07-14,128.03,42,457.63,23877,West,Kuala Terengganu
2065,High,0.08,4.91,0.5,2491,Sean,Boyer,Consumer,Office Supplies,Labels,Small Box,Avery 493,0.36,2010-10-09,2010-10-09,31.752,36,170.75,14785,West,Kuala Terengganu
2066,High,0.02,28.15,6.17,2491,Sean,Boyer,Consumer,Office Supplies,Pens & Art Supplies,Small Pack,"Boston Model 1800 Electric Pencil Sharpener, Gray",0.55,2010-10-09,2010-10-10,117.208,45,1339.42,14785,West,Kudat
188,Medium,0.08,5.28,5.57,2491,Sean,Boyer,Home Office,Office Supplies,Paper,Small Box,Xerox 1981,0.4,2011-02-04,2011-02-04,-121.91,48,257.39,1222,West,Machang
7857,Critical,0.08,14.42,6.75,2491,Sean,Boyer,Consumer,Office Supplies,Appliances,Medium Box,Holmes Odor Grabber,0.52,2011-08-04,2011-08-06,-54.34,81,1108.22,56166,West,Manjung
7858,Critical,0.08,100.89,42.0,2491,Sean,Boyer,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,Office Star Flex Back Scooter Chair With Aluminum Finish Frame,0.61,2011-08-04,2011-08-05,-62.19,2,284.48,56166,West,Miri
6929,High,0.05,9.85,4.82,2491,Sean,Boyer,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,Lumber Crayons,0.47,2012-01-23,2012-01-24,-17.568,46,444.46,49443,West,Pasir Gudang
3025,Not Specified,0.08,7.38,5.21,2491,Sean,Boyer,Home Office,Furniture,Office Furnishings,Small Box,"Eldon® Expressions™ Wood Desk Accessories, Oak",0.56,2012-01-30,2012-01-31,0.748,10,79.11,21760,West,Pasir Gudang
5804,Medium,0.09,107.53,5.81,2491,Sean,Boyer,Home Office,Furniture,Office Furnishings,Medium Box,"Tenex Contemporary Contur Chairmats For Low And Medium Pile Carpet, Computer, 39"" X 49""",0.65,2012-04-16,2012-04-18,1116.98,44,4348.55,41157,West,Pasir Gudang
